contract_id,content_id,studio,royalty_rate,rate_per_play,territory,start_date,end_date,tier_threshold,tier_rate,minimum_guarantees,contract_text
C0768,Movie_498,StellarSound,0.0957,0.0144,"BR,IN",2023-05-14,2024-11-04,200000,0.0122,11914.3,"DIGITAL LICENSE ROYALTY AGREEMENT: C0768
Title: Movie_498 | Studio: StellarSound
Authorized Territories: BR, IN
Term: 2023-05-14 to 2024-11-04
Rate: $0.0144 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0122.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0769,Show_250,GridMedia,0.111,0.0427,"IN,AU,UK,CA",2023-01-08,2024-05-02,150000,0.0363,6072.58,"DIGITAL LICENSE ROYALTY AGREEMENT: C0769
Title: Show_250 | Studio: GridMedia
Authorized Territories: IN, AU, UK, CA
Term: 2023-01-08 to 2024-05-02
Rate: $0.0427 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0363.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0770,Movie_088,NeonFilms,0.1246,0.043,"AU,FR,IN,DE",2023-02-10,2025-12-26,200000,0.0365,20670.23,"DIGITAL LICENSE ROYALTY AGREEMENT: C0770
Title: Movie_088 | Studio: NeonFilms
Authorized Territories: AU, FR, IN, DE
Term: 2023-02-10 to 2025-12-26
Rate: $0.043 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0365.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0771,Music_134,Apex Studios,0.0891,0.0359,"BR,UK,IN,CA",2023-07-03,2026-01-18,150000,0.0305,10302.59,"DIGITAL LICENSE ROYALTY AGREEMENT: C0771
Title: Music_134 | Studio: Apex Studios
Authorized Territories: BR, UK, IN, CA
Term: 2023-07-03 to 2026-01-18
Rate: $0.0359 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0305.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0772,Music_066,NovaPic,0.1533,0.0283,"BR,US",2023-09-03,2025-01-25,75000,0.0241,18216.75,"DIGITAL LICENSE ROYALTY AGREEMENT: C0772
Title: Music_066 | Studio: NovaPic
Authorized Territories: BR, US
Term: 2023-09-03 to 2025-01-25
Rate: $0.0283 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0241.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0773,Movie_247,StellarSound,0.1074,0.0351,"IN,AU",2024-02-26,2027-02-10,100000,0.0298,17499.78,"DIGITAL LICENSE ROYALTY AGREEMENT: C0773
Title: Movie_247 | Studio: StellarSound
Authorized Territories: IN, AU
Term: 2024-02-26 to 2027-02-10
Rate: $0.0351 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0298.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0774,Movie_060,GridMedia,0.1353,0.0498,"BR,AU,CA,UK",2023-08-01,2025-11-18,50000,0.0423,19496.43,"DIGITAL LICENSE ROYALTY AGREEMENT: C0774
Title: Movie_060 | Studio: GridMedia
Authorized Territories: BR, AU, CA, UK
Term: 2023-08-01 to 2025-11-18
Rate: $0.0498 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0423.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0775,Movie_246,NeonFilms,0.0845,0.0111,"IN,BR,US,AU,UK",2023-04-28,2026-02-11,150000,0.0094,11076.0,"DIGITAL LICENSE ROYALTY AGREEMENT: C0775
Title: Movie_246 | Studio: NeonFilms
Authorized Territories: IN, BR, US, AU, UK
Term: 2023-04-28 to 2026-02-11
Rate: $0.0111 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0094.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0776,Movie_315,Apex Studios,0.1717,0.0231,"CA,IN",2024-12-31,2027-02-19,150000,0.0196,13407.08,"DIGITAL LICENSE ROYALTY AGREEMENT: C0776
Title: Movie_315 | Studio: Apex Studios
Authorized Territories: CA, IN
Term: 2024-12-31 to 2027-02-19
Rate: $0.0231 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0196.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0777,Movie_372,NovaPic,0.094,0.0428,"CA,UK",2023-10-29,2025-01-21,75000,0.0364,6338.25,"DIGITAL LICENSE ROYALTY AGREEMENT: C0777
Title: Movie_372 | Studio: NovaPic
Authorized Territories: CA, UK
Term: 2023-10-29 to 2025-01-21
Rate: $0.0428 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0364.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0778,Music_009,StellarSound,0.1335,0.0256,"DE,UK",2024-03-27,2026-02-15,50000,0.0218,17606.32,"DIGITAL LICENSE ROYALTY AGREEMENT: C0778
Title: Music_009 | Studio: StellarSound
Authorized Territories: DE, UK
Term: 2024-03-27 to 2026-02-15
Rate: $0.0256 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0218.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0779,Movie_020,GridMedia,0.0978,0.0386,"FR,CA",2024-02-04,2026-11-20,200000,0.0328,7363.75,"DIGITAL LICENSE ROYALTY AGREEMENT: C0779
Title: Movie_020 | Studio: GridMedia
Authorized Territories: FR, CA
Term: 2024-02-04 to 2026-11-20
Rate: $0.0386 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0328.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0780,Show_001,NeonFilms,0.1108,0.0121,"IN,FR,UK,CA,JP",2023-04-04,2024-03-29,50000,0.0103,3594.96,"DIGITAL LICENSE ROYALTY AGREEMENT: C0780
Title: Show_001 | Studio: NeonFilms
Authorized Territories: IN, FR, UK, CA, JP
Term: 2023-04-04 to 2024-03-29
Rate: $0.0121 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0103.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0781,Movie_332,Apex Studios,0.1222,0.0496,"IN,CA",2024-11-11,2026-04-05,100000,0.0422,20961.85,"DIGITAL LICENSE ROYALTY AGREEMENT: C0781
Title: Movie_332 | Studio: Apex Studios
Authorized Territories: IN, CA
Term: 2024-11-11 to 2026-04-05
Rate: $0.0496 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0422.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0782,Show_114,NovaPic,0.1524,0.0118,"JP,IN,DE,CA",2024-07-08,2026-06-28,200000,0.01,4922.89,"DIGITAL LICENSE ROYALTY AGREEMENT: C0782
Title: Show_114 | Studio: NovaPic
Authorized Territories: JP, IN, DE, CA
Term: 2024-07-08 to 2026-06-28
Rate: $0.0118 per play. 
Tiering: After 200000 plays, rate adjustments to $0.01.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0783,Movie_001,StellarSound,0.1739,0.0148,"UK,US,IN,JP",2023-11-20,2024-11-14,75000,0.0126,4882.42,"DIGITAL LICENSE ROYALTY AGREEMENT: C0783
Title: Movie_001 | Studio: StellarSound
Authorized Territories: UK, US, IN, JP
Term: 2023-11-20 to 2024-11-14
Rate: $0.0148 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0126.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0784,Show_044,GridMedia,0.1189,0.0284,"JP,US,AU,CA",2024-02-25,2025-11-16,50000,0.0241,17304.14,"DIGITAL LICENSE ROYALTY AGREEMENT: C0784
Title: Show_044 | Studio: GridMedia
Authorized Territories: JP, US, AU, CA
Term: 2024-02-25 to 2025-11-16
Rate: $0.0284 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0241.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0785,Show_053,NeonFilms,0.1568,0.03,"DE,CA,FR",2023-11-29,2026-07-16,50000,0.0255,18531.95,"DIGITAL LICENSE ROYALTY AGREEMENT: C0785
Title: Show_053 | Studio: NeonFilms
Authorized Territories: DE, CA, FR
Term: 2023-11-29 to 2026-07-16
Rate: $0.03 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0255.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0786,Movie_166,Apex Studios,0.1496,0.0371,"AU,CA,UK,US",2024-09-15,2027-03-04,75000,0.0315,9971.05,"DIGITAL LICENSE ROYALTY AGREEMENT: C0786
Title: Movie_166 | Studio: Apex Studios
Authorized Territories: AU, CA, UK, US
Term: 2024-09-15 to 2027-03-04
Rate: $0.0371 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0315.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0787,Show_299,NovaPic,0.1249,0.0304,"IN,US",2024-09-23,2027-09-08,75000,0.0258,13826.95,"DIGITAL LICENSE ROYALTY AGREEMENT: C0787
Title: Show_299 | Studio: NovaPic
Authorized Territories: IN, US
Term: 2024-09-23 to 2027-09-08
Rate: $0.0304 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0258.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0788,Movie_383,StellarSound,0.1697,0.0224,"US,UK",2024-01-19,2026-04-08,150000,0.019,19538.03,"DIGITAL LICENSE ROYALTY AGREEMENT: C0788
Title: Movie_383 | Studio: StellarSound
Authorized Territories: US, UK
Term: 2024-01-19 to 2026-04-08
Rate: $0.0224 per play. 
Tiering: After 150000 plays, rate adjustments to $0.019.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0789,Music_035,GridMedia,0.1097,0.0161,"AU,JP,CA",2023-10-12,2025-08-02,75000,0.0137,16945.88,"DIGITAL LICENSE ROYALTY AGREEMENT: C0789
Title: Music_035 | Studio: GridMedia
Authorized Territories: AU, JP, CA
Term: 2023-10-12 to 2025-08-02
Rate: $0.0161 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0137.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0790,Music_174,NeonFilms,0.1444,0.0404,"DE,US,CA,JP,UK",2023-12-17,2025-07-09,200000,0.0343,20315.04,"DIGITAL LICENSE ROYALTY AGREEMENT: C0790
Title: Music_174 | Studio: NeonFilms
Authorized Territories: DE, US, CA, JP, UK
Term: 2023-12-17 to 2025-07-09
Rate: $0.0404 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0343.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0791,Music_095,Apex Studios,0.1006,0.0122,"BR,JP,CA",2024-03-28,2026-11-13,75000,0.0104,20532.67,"DIGITAL LICENSE ROYALTY AGREEMENT: C0791
Title: Music_095 | Studio: Apex Studios
Authorized Territories: BR, JP, CA
Term: 2024-03-28 to 2026-11-13
Rate: $0.0122 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0104.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0792,Show_297,NovaPic,0.0806,0.0448,"UK,IN",2023-05-09,2024-07-02,50000,0.0381,23957.38,"DIGITAL LICENSE ROYALTY AGREEMENT: C0792
Title: Show_297 | Studio: NovaPic
Authorized Territories: UK, IN
Term: 2023-05-09 to 2024-07-02
Rate: $0.0448 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0381.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0793,Music_200,StellarSound,0.0974,0.032,"BR,AU",2023-11-15,2025-04-08,75000,0.0272,7816.98,"DIGITAL LICENSE ROYALTY AGREEMENT: C0793
Title: Music_200 | Studio: StellarSound
Authorized Territories: BR, AU
Term: 2023-11-15 to 2025-04-08
Rate: $0.032 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0272.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0794,Movie_306,GridMedia,0.1522,0.0198,"DE,AU,JP,CA",2023-10-06,2025-12-24,75000,0.0168,16131.65,"DIGITAL LICENSE ROYALTY AGREEMENT: C0794
Title: Movie_306 | Studio: GridMedia
Authorized Territories: DE, AU, JP, CA
Term: 2023-10-06 to 2025-12-24
Rate: $0.0198 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0168.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0795,Show_141,NeonFilms,0.088,0.0489,"AU,BR,DE,FR,IN",2023-06-09,2025-08-27,150000,0.0416,10998.64,"DIGITAL LICENSE ROYALTY AGREEMENT: C0795
Title: Show_141 | Studio: NeonFilms
Authorized Territories: AU, BR, DE, FR, IN
Term: 2023-06-09 to 2025-08-27
Rate: $0.0489 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0416.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0796,Movie_109,Apex Studios,0.082,0.0253,"FR,UK,DE,JP",2023-06-29,2025-02-18,50000,0.0215,19574.31,"DIGITAL LICENSE ROYALTY AGREEMENT: C0796
Title: Movie_109 | Studio: Apex Studios
Authorized Territories: FR, UK, DE, JP
Term: 2023-06-29 to 2025-02-18
Rate: $0.0253 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0215.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0797,Show_020,NovaPic,0.118,0.0222,"CA,JP,FR,AU,IN",2023-07-20,2024-11-11,100000,0.0189,10940.8,"DIGITAL LICENSE ROYALTY AGREEMENT: C0797
Title: Show_020 | Studio: NovaPic
Authorized Territories: CA, JP, FR, AU, IN
Term: 2023-07-20 to 2024-11-11
Rate: $0.0222 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0189.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0798,Movie_183,StellarSound,0.1716,0.0102,"AU,BR,IN,FR",2024-01-18,2026-01-07,200000,0.0087,18933.29,"DIGITAL LICENSE ROYALTY AGREEMENT: C0798
Title: Movie_183 | Studio: StellarSound
Authorized Territories: AU, BR, IN, FR
Term: 2024-01-18 to 2026-01-07
Rate: $0.0102 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0087.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0799,Show_281,GridMedia,0.129,0.0356,"CA,BR",2024-08-02,2025-12-25,200000,0.0303,4102.77,"DIGITAL LICENSE ROYALTY AGREEMENT: C0799
Title: Show_281 | Studio: GridMedia
Authorized Territories: CA, BR
Term: 2024-08-02 to 2025-12-25
Rate: $0.0356 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0303.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0800,Show_013,NeonFilms,0.0994,0.0275,"FR,AU,JP,BR",2024-01-13,2026-10-29,100000,0.0234,19853.58,"DIGITAL LICENSE ROYALTY AGREEMENT: C0800
Title: Show_013 | Studio: NeonFilms
Authorized Territories: FR, AU, JP, BR
Term: 2024-01-13 to 2026-10-29
Rate: $0.0275 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0234.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0801,Music_131,Apex Studios,0.0858,0.0254,"AU,US,BR",2024-01-06,2026-08-23,150000,0.0216,19052.44,"DIGITAL LICENSE ROYALTY AGREEMENT: C0801
Title: Music_131 | Studio: Apex Studios
Authorized Territories: AU, US, BR
Term: 2024-01-06 to 2026-08-23
Rate: $0.0254 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0216.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0802,Show_237,NovaPic,0.1507,0.0111,"UK,DE,CA,AU,JP",2024-11-09,2026-04-03,75000,0.0094,8379.94,"DIGITAL LICENSE ROYALTY AGREEMENT: C0802
Title: Show_237 | Studio: NovaPic
Authorized Territories: UK, DE, CA, AU, JP
Term: 2024-11-09 to 2026-04-03
Rate: $0.0111 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0094.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0803,Show_240,StellarSound,0.0812,0.0408,"FR,IN",2024-03-09,2025-08-01,150000,0.0347,11447.51,"DIGITAL LICENSE ROYALTY AGREEMENT: C0803
Title: Show_240 | Studio: StellarSound
Authorized Territories: FR, IN
Term: 2024-03-09 to 2025-08-01
Rate: $0.0408 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0347.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0804,Movie_004,GridMedia,0.163,0.0201,"DE,BR,AU,JP,US",2023-04-22,2025-12-07,100000,0.0171,13764.55,"DIGITAL LICENSE ROYALTY AGREEMENT: C0804
Title: Movie_004 | Studio: GridMedia
Authorized Territories: DE, BR, AU, JP, US
Term: 2023-04-22 to 2025-12-07
Rate: $0.0201 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0171.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0805,Music_109,NeonFilms,0.1373,0.0419,"BR,DE,US",2023-06-22,2025-09-09,75000,0.0356,8552.98,"DIGITAL LICENSE ROYALTY AGREEMENT: C0805
Title: Music_109 | Studio: NeonFilms
Authorized Territories: BR, DE, US
Term: 2023-06-22 to 2025-09-09
Rate: $0.0419 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0356.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0806,Movie_162,Apex Studios,0.0802,0.0128,"BR,UK,CA,AU",2023-07-10,2026-04-25,150000,0.0109,14311.64,"DIGITAL LICENSE ROYALTY AGREEMENT: C0806
Title: Movie_162 | Studio: Apex Studios
Authorized Territories: BR, UK, CA, AU
Term: 2023-07-10 to 2026-04-25
Rate: $0.0128 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0109.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0807,Movie_446,NovaPic,0.0934,0.0295,"IN,UK,CA,US,BR",2023-07-16,2025-03-07,200000,0.0251,23840.87,"DIGITAL LICENSE ROYALTY AGREEMENT: C0807
Title: Movie_446 | Studio: NovaPic
Authorized Territories: IN, UK, CA, US, BR
Term: 2023-07-16 to 2025-03-07
Rate: $0.0295 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0251.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0808,Music_132,StellarSound,0.1783,0.0449,"UK,CA",2023-10-28,2024-12-21,150000,0.0382,16603.84,"DIGITAL LICENSE ROYALTY AGREEMENT: C0808
Title: Music_132 | Studio: StellarSound
Authorized Territories: UK, CA
Term: 2023-10-28 to 2024-12-21
Rate: $0.0449 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0382.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0809,Music_199,GridMedia,0.1178,0.0211,"AU,FR,JP",2023-04-14,2024-04-08,100000,0.0179,3167.5,"DIGITAL LICENSE ROYALTY AGREEMENT: C0809
Title: Music_199 | Studio: GridMedia
Authorized Territories: AU, FR, JP
Term: 2023-04-14 to 2024-04-08
Rate: $0.0211 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0179.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0810,Music_156,NeonFilms,0.0861,0.0401,"CA,IN",2024-06-18,2025-06-13,50000,0.0341,17469.75,"DIGITAL LICENSE ROYALTY AGREEMENT: C0810
Title: Music_156 | Studio: NeonFilms
Authorized Territories: CA, IN
Term: 2024-06-18 to 2025-06-13
Rate: $0.0401 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0341.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0811,Show_157,Apex Studios,0.1176,0.0308,"JP,BR,UK,AU,FR",2023-11-19,2025-06-11,100000,0.0262,23472.89,"DIGITAL LICENSE ROYALTY AGREEMENT: C0811
Title: Show_157 | Studio: Apex Studios
Authorized Territories: JP, BR, UK, AU, FR
Term: 2023-11-19 to 2025-06-11
Rate: $0.0308 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0262.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0812,Show_288,NovaPic,0.1741,0.0366,"JP,CA,US,IN",2024-12-16,2026-12-06,150000,0.0311,16243.2,"DIGITAL LICENSE ROYALTY AGREEMENT: C0812
Title: Show_288 | Studio: NovaPic
Authorized Territories: JP, CA, US, IN
Term: 2024-12-16 to 2026-12-06
Rate: $0.0366 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0311.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0813,Music_100,StellarSound,0.1525,0.0455,"FR,DE",2024-12-17,2027-12-02,75000,0.0387,3077.81,"DIGITAL LICENSE ROYALTY AGREEMENT: C0813
Title: Music_100 | Studio: StellarSound
Authorized Territories: FR, DE
Term: 2024-12-17 to 2027-12-02
Rate: $0.0455 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0387.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
